Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
325193,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,Borough,1,Bronx,2016,1/1/16,24
325240,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,Citywide,1,New York City,2016,1/1/16,23
325194,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,Borough,2,Brooklyn,2016,1/1/16,23
325195,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,Borough,3,Manhattan,2016,1/1/16,46.7
325196,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,Borough,4,Queens,2016,1/1/16,24.8
325299,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,503,Tottenville and Great Kills (CD3),2016,1/1/16,6.5
325239,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,504,South Beach - Tottenville,2016,1/1/16,6.6
325297,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,501,St. George and Stapleton (CD1),2016,1/1/16,11.3
325237,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,502,Stapleton - St. George,2016,1/1/16,13.2
325298,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,502,South Beach and Willowbrook (CD2),2016,1/1/16,11.8
325238,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,503,Willowbrook,2016,1/1/16,13.4
325295,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,413,Queens Village (CD13),2016,1/1/16,30.8
325296,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,414,Rockaway and Broad Channel (CD14),2016,1/1/16,6.9
325236,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,501,Port Richmond,2016,1/1/16,7
325292,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,410,South Ozone Park and Howard Beach (CD10),2016,1/1/16,32.3
325293,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,411,Bayside and Little Neck (CD11),2016,1/1/16,32.1
325294,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,412,Jamaica and Hollis (CD12),2016,1/1/16,16.8
325291,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,409,Kew Gardens and Woodhaven (CD9),2016,1/1/16,20.7
325235,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,410,Rockaways,2016,1/1/16,6.7
325233,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,408,Jamaica,2016,1/1/16,20.6
325290,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,408,Hillcrest and Fresh Meadows (CD8),2016,1/1/16,36
325234,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,409,Southeast Queens,2016,1/1/16,28.2
325231,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,406,Fresh Meadows,2016,1/1/16,36.2
325288,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,406,Rego Park and Forest Hills (CD6),2016,1/1/16,44.9
325232,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,407,Southwest Queens,2016,1/1/16,24.9
325289,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,407,Flushing and Whitestone (CD7),2016,1/1/16,20.8
325286,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,404,Elmhurst and Corona (CD4),2016,1/1/16,38.6
325230,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,405,Ridgewood - Forest Hills,2016,1/1/16,27.4
325287,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,405,Ridgewood and Maspeth (CD5),2016,1/1/16,20.6
325228,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,403,Flushing - Clearview,2016,1/1/16,21.1
325285,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,403,Jackson Heights (CD3),2016,1/1/16,34.6
325229,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,404,Bayside - Little Neck,2016,1/1/16,33.8
325283,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,401,Long Island City and Astoria (CD1),2016,1/1/16,17.8
325227,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,402,West Queens,2016,1/1/16,44.4
325284,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,402,Woodside and Sunnyside (CD2),2016,1/1/16,44.4
325281,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,317,East Flatbush (CD17),2016,1/1/16,22.6
325282,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,318,Flatlands and Canarsie (CD18),2016,1/1/16,15.5
325226,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,401,Long Island City - Astoria,2016,1/1/16,25.1
325278,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,314,Flatbush and Midwood (CD14),2016,1/1/16,20.5
325279,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,315,Sheepshead Bay (CD15),2016,1/1/16,22.8
325280,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,316,Brownsville (CD16),2016,1/1/16,25.7
325276,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,312,Borough Park (CD12),2016,1/1/16,26.2
325277,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,313,Coney Island (CD13),2016,1/1/16,19.7
325273,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,309,South Crown Heights and Lefferts Gardens (CD9),2016,1/1/16,22.4
325225,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,310,Lower Manhattan,2016,1/1/16,36.3
325274,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,310,Bay Ridge and Dyker Heights (CD10),2016,1/1/16,28
325275,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,311,Bensonhurst (CD11),2016,1/1/16,18.4
325272,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,308,Crown Heights and Prospect Heights (CD8),2016,1/1/16,26.4
325224,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,309,Union Square - Lower East Side,2016,1/1/16,45.8
325270,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,306,Park Slope and Carroll Gardens (CD6),2016,1/1/16,26.4
325222,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,307,Gramercy Park - Murray Hill,2016,1/1/16,68.6
325271,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,307,Sunset Park (CD7),2016,1/1/16,34.1
325223,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,308,Greenwich Village - SoHo,2016,1/1/16,52.4
325269,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,305,East New York and Starrett City (CD5),2016,1/1/16,20.8
325221,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,306,Chelsea - Clinton,2016,1/1/16,45.2
325267,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,303,Bedford Stuyvesant (CD3),2016,1/1/16,22.9
325219,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,304,Upper West Side,2016,1/1/16,50.1
325268,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,304,Bushwick (CD4),2016,1/1/16,16.6
325220,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,305,Upper East Side,2016,1/1/16,52.2
325217,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,302,Central Harlem - Morningside Heights,2016,1/1/16,39.4
325266,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,302,Fort Greene and Brooklyn Heights (CD2),2016,1/1/16,47.6
325218,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,303,East Harlem,2016,1/1/16,59.7
325264,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,212,Williamsbridge and Baychester (CD12),2016,1/1/16,19.2
325216,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,301,Washington Heights,2016,1/1/16,46.9
325265,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,301,Greenpoint and Williamsburg (CD1),2016,1/1/16,27
325262,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,210,Throgs Neck and Co-op City (CD10),2016,1/1/16,29.4
325215,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,211,Williamsburg - Bushwick,2016,1/1/16,17
325263,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,211,Morris Park and Bronxdale (CD11),2016,1/1/16,13.6
325261,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,209,Parkchester and Soundview (CD9),2016,1/1/16,25.4
325214,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,210,Coney Island - Sheepshead Bay,2016,1/1/16,18.9
325259,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,207,Kingsbridge Heights and Bedford (CD7),2016,1/1/16,27.5
325212,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,208,Canarsie - Flatlands,2016,1/1/16,17.9
325260,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,208,Riverdale and Fieldston (CD8),2016,1/1/16,16.7
325213,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,208,Bensonhurst - Bay Ridge,2016,1/1/16,25.3
325210,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,206,Borough Park,2016,1/1/16,25.6
325258,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,206,Belmont and East Tremont (CD6),2016,1/1/16,36.7
325211,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,207,East Flatbush - Flatbush,2016,1/1/16,21
325256,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,204,Highbridge and Concourse (CD4),2016,1/1/16,37
325209,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,205,Sunset Park,2016,1/1/16,26.1
325257,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,205,Fordham and University Heights (CD5),2016,1/1/16,39.7
325207,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,203,Bedford Stuyvesant - Crown Heights,2016,1/1/16,26.7
325255,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,203,Morrisania and Crotona (CD3),2016,1/1/16,13.9
325208,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,204,East New York,2016,1/1/16,19.4
325253,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,201,Mott Haven and Melrose (CD1),2016,1/1/16,30.5
325206,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,202,Downtown - Heights - Slope,2016,1/1/16,39.7
325254,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,202,Hunts Point and Longwood (CD2),2016,1/1/16,17.9
325251,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,111,East Harlem (CD11),2016,1/1/16,62.2
325252,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,112,Washington Heights and Inwood (CD12),2016,1/1/16,48.8
325205,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,201,Greenpoint,2016,1/1/16,29.7
325249,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,109,Morningside Heights and Hamilton Heights (CD9),2016,1/1/16,46.5
325250,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,110,Central Harlem (CD10),2016,1/1/16,30.3
325246,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,106,Stuyvesant Town and Turtle Bay (CD6),2016,1/1/16,70.4
325204,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,107,Hunts Point - Mott Haven,2016,1/1/16,20.2
325247,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,107,Upper West Side (CD7),2016,1/1/16,50
325248,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,108,Upper East Side (CD8),2016,1/1/16,58.2
325202,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,105,Crotona -Tremont,2016,1/1/16,36.4
325245,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,105,Midtown (CD5),2016,1/1/16,32.2
325203,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,106,High Bridge - Morrisania,2016,1/1/16,31.8
325243,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,103,Lower East Side and Chinatown (CD3),2016,1/1/16,52.4
325201,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,104,Pelham - Throgs Neck,2016,1/1/16,23.9
325244,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,104,Clinton and Chelsea (CD4),2016,1/1/16,53.5
325199,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,102,Northeast Bronx,2016,1/1/16,17.1
325242,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,102,Greenwich Village and Soho (CD2),2016,1/1/16,42.6
325200,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,103,Fordham - Bronx Pk,2016,1/1/16,21.5
325197,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,Borough,5,Staten Island,2016,1/1/16,9.7
325198,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,101,Kingsbridge - Riverdale,2016,1/1/16,28.8
325241,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,101,Financial District (CD1),2016,1/1/16,37.2
325300,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,Borough,1,Bronx,2016,1/1/16,21.9
325347,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,Citywide,1,New York City,2016,1/1/16,21.7
325301,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,Borough,2,Brooklyn,2016,1/1/16,21.8
325302,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,Borough,3,Manhattan,2016,1/1/16,43.7
325406,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,503,Tottenville and Great Kills (CD3),2016,1/1/16,6.3
325346,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,504,South Beach - Tottenville,2016,1/1/16,6.4
325344,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,502,Stapleton - St. George,2016,1/1/16,12.5
325405,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,502,South Beach and Willowbrook (CD2),2016,1/1/16,11.1
325345,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,503,Willowbrook,2016,1/1/16,12.6
325403,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,414,Rockaway and Broad Channel (CD14),2016,1/1/16,6.8
325343,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,501,Port Richmond,2016,1/1/16,6.4
325404,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,501,St. George and Stapleton (CD1),2016,1/1/16,10.7
325400,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,411,Bayside and Little Neck (CD11),2016,1/1/16,30.2
325401,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,412,Jamaica and Hollis (CD12),2016,1/1/16,16
325402,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,413,Queens Village (CD13),2016,1/1/16,30.1
325398,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,409,Kew Gardens and Woodhaven (CD9),2016,1/1/16,19.5
325342,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,410,Rockaways,2016,1/1/16,6.5
325399,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,410,South Ozone Park and Howard Beach (CD10),2016,1/1/16,31.4
325340,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,408,Jamaica,2016,1/1/16,20
325397,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,408,Hillcrest and Fresh Meadows (CD8),2016,1/1/16,34.3
325341,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,409,Southeast Queens,2016,1/1/16,27.3
325395,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,406,Rego Park and Forest Hills (CD6),2016,1/1/16,42.9
325339,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,407,Southwest Queens,2016,1/1/16,23.8
325396,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,407,Flushing and Whitestone (CD7),2016,1/1/16,19.5
325337,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,405,Ridgewood - Forest Hills,2016,1/1/16,26.6
325394,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,405,Ridgewood and Maspeth (CD5),2016,1/1/16,19.6
325338,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,406,Fresh Meadows,2016,1/1/16,34.1
325336,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,404,Bayside - Little Neck,2016,1/1/16,31.9
325393,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,404,Elmhurst and Corona (CD4),2016,1/1/16,36.2
325334,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,402,West Queens,2016,1/1/16,41.8
325391,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,402,Woodside and Sunnyside (CD2),2016,1/1/16,41.1
325335,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,403,Flushing - Clearview,2016,1/1/16,19.8
325392,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,403,Jackson Heights (CD3),2016,1/1/16,33.7
325333,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,401,Long Island City - Astoria,2016,1/1/16,23.5
325390,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,401,Long Island City and Astoria (CD1),2016,1/1/16,16.7
325387,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,316,Brownsville (CD16),2016,1/1/16,24.9
325388,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,317,East Flatbush (CD17),2016,1/1/16,21.8
325389,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,318,Flatlands and Canarsie (CD18),2016,1/1/16,14.9
325384,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,313,Coney Island (CD13),2016,1/1/16,19.4
325385,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,314,Flatbush and Midwood (CD14),2016,1/1/16,19.5
325386,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,315,Sheepshead Bay (CD15),2016,1/1/16,22.2
325332,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,310,Lower Manhattan,2016,1/1/16,34.1
325381,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,310,Bay Ridge and Dyker Heights (CD10),2016,1/1/16,26.2
325382,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,311,Bensonhurst (CD11),2016,1/1/16,17.8
325383,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,312,Borough Park (CD12),2016,1/1/16,25.8
325379,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,308,Crown Heights and Prospect Heights (CD8),2016,1/1/16,25.1
325331,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,309,Union Square - Lower East Side,2016,1/1/16,43.4
325380,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,309,South Crown Heights and Lefferts Gardens (CD9),2016,1/1/16,21.7
325378,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,307,Sunset Park (CD7),2016,1/1/16,32
325330,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,308,Greenwich Village - SoHo,2016,1/1/16,47.1
325376,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,305,East New York and Starrett City (CD5),2016,1/1/16,20
325328,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,306,Chelsea - Clinton,2016,1/1/16,40.9
325377,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,306,Park Slope and Carroll Gardens (CD6),2016,1/1/16,24.8
325329,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,307,Gramercy Park - Murray Hill,2016,1/1/16,64.7
325326,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,304,Upper West Side,2016,1/1/16,46.5
325375,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,304,Bushwick (CD4),2016,1/1/16,16.2
325327,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,305,Upper East Side,2016,1/1/16,49.2
325373,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,302,Fort Greene and Brooklyn Heights (CD2),2016,1/1/16,42.5
325325,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,303,East Harlem,2016,1/1/16,57
325374,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,303,Bedford Stuyvesant (CD3),2016,1/1/16,21.7
325323,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,301,Washington Heights,2016,1/1/16,44.1
325372,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,301,Greenpoint and Williamsburg (CD1),2016,1/1/16,23.9
325324,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,302,Central Harlem - Morningside Heights,2016,1/1/16,38
325370,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,211,Morris Park and Bronxdale (CD11),2016,1/1/16,13
325371,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,212,Williamsbridge and Baychester (CD12),2016,1/1/16,17.8
325368,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,209,Parkchester and Soundview (CD9),2016,1/1/16,22.9
325321,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,210,Coney Island - Sheepshead Bay,2016,1/1/16,18.4
325369,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,210,Throgs Neck and Co-op City (CD10),2016,1/1/16,26.5
325322,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,211,Williamsburg - Bushwick,2016,1/1/16,16.5
325319,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,208,Canarsie - Flatlands,2016,1/1/16,17.5
325367,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,208,Riverdale and Fieldston (CD8),2016,1/1/16,15.4
325320,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,208,Bensonhurst - Bay Ridge,2016,1/1/16,24.2
325318,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,207,East Flatbush - Flatbush,2016,1/1/16,20.2
325366,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,207,Kingsbridge Heights and Bedford (CD7),2016,1/1/16,25
325364,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,205,Fordham and University Heights (CD5),2016,1/1/16,34.6
325317,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,206,Borough Park,2016,1/1/16,24.9
325365,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,206,Belmont and East Tremont (CD6),2016,1/1/16,32.5
325362,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,203,Morrisania and Crotona (CD3),2016,1/1/16,12.4
325315,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,204,East New York,2016,1/1/16,18.5
325363,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,204,Highbridge and Concourse (CD4),2016,1/1/16,32.3
325316,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,205,Sunset Park,2016,1/1/16,24.1
325313,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,202,Downtown - Heights - Slope,2016,1/1/16,36.3
325361,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,202,Hunts Point and Longwood (CD2),2016,1/1/16,16.6
325314,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,203,Bedford Stuyvesant - Crown Heights,2016,1/1/16,25.6
325359,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,112,Washington Heights and Inwood (CD12),2016,1/1/16,45.9
325312,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,201,Greenpoint,2016,1/1/16,25.9
325360,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,201,Mott Haven and Melrose (CD1),2016,1/1/16,27.9
325357,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,110,Central Harlem (CD10),2016,1/1/16,29.4
325358,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,111,East Harlem (CD11),2016,1/1/16,59.6
325354,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,107,Upper West Side (CD7),2016,1/1/16,46.3
325355,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,108,Upper East Side (CD8),2016,1/1/16,54.8
325356,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,109,Morningside Heights and Hamilton Heights (CD9),2016,1/1/16,43.7
325352,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,CD,105,Midtown (CD5),2016,1/1/16,28.3
325310,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,106,High Bridge - Morrisania,2016,1/1/16,27.9
